-419882127,3," F U2 B"
-1122019455,3," F U2 B'"
-1490973524,3," F U2 F2"
622282523,3," F U2 R2"
411248787,3," F U2 D2"
-2037472213,3," F U2 L2"
-16742786,3," F U2 B2"
-869092189,3," F R2 F"
429411186,3," F R2 F'"
-278739207,3," F R2 B"
1776657647,3," F R2 B'"
706001079,3," F R2 F2"
-1670669703,3," F R2 U2"
-120313579,3," F R2 D2"
-296974910,3," F R2 L2"
1238416790,3," F R2 B2"
-1243373545,3," F D2 F"
-259928749,3," F D2 F'"
2123026378,3," F D2 R"
-267385371,3," F D2 R'"
-53986185,3," F D2 L"
1511784727,3," F D2 L'"
-62220269,3," F D2 B"
900691352,3," F D2 B'"
-1439781162,3," F D2 F2"
1827592613,3," F D2 R2"
-1714517299,3," F D2 L2"
-1360717205,3," F D2 B2"
-2130125449,3," F L2 F"
1124119787,3," F L2 F'"
-116483334,3," F L2 B"
885117134,3," F L2 B'"
1080086669,3," F L2 F2"
663448267,3," F L2 U2"
361589247,3," F L2 D2"
934348171,3," F L2 B2"
-2006254031,3," F B2 R"
1649243523,3," F B2 R'"
601455783,3," F B2 L"
1264284117,3," F B2 L'"
-401237270,3," F B2 U2"
-533105987,3," F B2 R2"
112627552,3," F B2 D2"
39585421,3," F B2 L2"
-311977869,3," F' R F"
-38297675,3," F' R F'"
1882655257,3," F' R L"
1581771979,3," F' R L'"
1167153918,3," F' R B"
883668191,3," F' R B'"
2056122674,3," F' R F2"
-381666885,3," F' R U2"
1741765643,3," F' R D2"
-1247470959,3," F' R L2"
-529585140,3," F' R B2"
-367853185,3," F' R' F"
2116361110,3," F' R' F'"
1671195067,3," F' R' L"
1307348841,3," F' R' L'"
-351621480,3," F' R' B"
-167136816,3," F' R' B'"
-692103603,3," F' R' F2"
-778579973,3," F' R' U2"
-1205901373,3," F' R' D2"
-1509000909,3," F' R' L2"
1076232409,3," F' R' B2"
373323740,3," F' L F"
879350073,3," F' L F'"
-183397347,3," F' L B"
-1542711791,3," F' L B'"
-912332975,3," F' L F2"
997610183,3," F' L U2"
-1068392421,3," F' L R2"
-1595777899,3," F' L D2"
-1916083690,3," F' L B2"
179616752,3," F' L' F"
-1250673460,3," F' L' F'"
1897389236,3," F' L' B"
-492615697,3," F' L' B'"
1044442519,3," F' L' F2"
-193200076,3," F' L' U2"
-299809079,3," F' L' R2"
932159582,3," F' L' D2"
-1756821526,3," F' L' B2"
464734083,3," F' B R"
300674292,3," F' B R'"
-2020224769,3," F' B L"
-1479594768,3," F' B L'"
-327887544,3," F' B U2"
1454701372,3," F' B R2"
1356927787,3," F' B D2"
-1604698797,3," F' B L2"
-592884358,3," F' B' R"
-382402799,3," F' B' R'"
-2143564089,3," F' B' L"
201875974,3," F' B' L'"
-1670684632,3," F' B' U2"
125954922,3," F' B' R2"
-2011514471,3," F' B' D2"
-344092556,3," F' B' L2"
96735754,3," F' U2 F"
-1654256229,3," F' U2 F'"
-1139568893,3," F' U2 R"
-1352645063,3," F' U2 R'"
-437615031,3," F' U2 L"
378521987,3," F' U2 L'"
471452009,3," F' U2 B"
305064774,3," F' U2 B'"
1008333039,3," F' U2 F2"
-1425395945,3," F' U2 R2"
1106952033,3," F' U2 D2"
-134800137,3," F' U2 L2"
-857938449,3," F' U2 B2"
1362137429,3," F' R2 F"
799014632,3," F' R2 F'"
-657869374,3," F' R2 B"
21358085,3," F' R2 B'"
-245295818,3," F' R2 F2"
-811696200,3," F' R2 U2"
-424427865,3," F' R2 D2"
96710803,3," F' R2 L2"
-2001228442,3," F' R2 B2"
2119125807,3," F' D2 F"
1627071970,3," F' D2 F'"
-1434577368,3," F' D2 R"
1475045229,3," F' D2 R'"
-334813505,3," F' D2 L"
279885210,3," F' D2 L'"
-270785803,3," F' D2 B"
1944625569,3," F' D2 B'"
-1712140985,3," F' D2 F2"
1243065979,3," F' D2 R2"
1079193027,3," F' D2 L2"
903702056,3," F' D2 B2"
1893574473,3," F' L2 F"
433086137,3," F' L2 F'"
1282321093,3," F' L2 B"
-559230688,3," F' L2 B'"
-2130198403,3," F' L2 F2"
1852584571,3," F' L2 U2"
301482812,3," F' L2 D2"
-322656246,3," F' L2 B2"
-803375710,3," F' B2 R"
100656908,3," F' B2 R'"
849614678,3," F' B2 L"
-162575638,3," F' B2 L'"
-812982136,3," F' B2 U2"
-426988055,3," F' B2 R2"
-1982993712,3," F' B2 D2"
519791784,3," F' B2 L2"
1645764123,3," R F R"
582002982,3," R F R'"
426647431,3," R F L"
-1799433076,3," R F L'"
-1899803070,3," R F B"
-2062392185,3," R F B'"
-1199700604,3," R F U2"
521060533,3," R F R2"
-480760973,3," R F D2"
-500422514,3," R F L2"
1926157048,3," R F B2"
2113900905,3," R F' R"
-1449083903,3," R F' R'"
1735186775,3," R F' L"
1682209521,3," R F' L'"
776617001,3," R F' B"
630920940,3," R F' B'"
-1095292785,3," R F' U2"
230168561,3," R F' R2"
1392820472,3," R F' D2"
-1374612788,3," R F' L2"
-767057773,3," R F' B2"
2138388274,3," R L F"
1250637148,3," R L F'"
-1460607948,3," R L B"
111761983,3," R L B'"
2045188154,3," R L F2"
-1782543054,3," R L U2"
-1522737562,3," R L D2"
1143615460,3," R L B2"
-1430896830,3," R L' F"
1848570806,3," R L' F'"
-876754572,3," R L' B"
937186524,3," R L' B'"
-856893363,3," R L' F2"
-1434973358,3," R L' U2"
1883176545,3," R L' D2"
1798587372,3," R L' B2"
-1370200082,3," R B R"
-1984753990,3," R B R'"
-2084446800,3," R B L"
987996424,3," R B L'"
61844438,3," R B F2"
1252174488,3," R B U2"
-2066672033,3," R B R2"
1206826720,3," R B D2"
176144099,3," R B L2"
1656322859,3," R B' R"
1387470622,3," R B' R'"
-1082409783,3," R B' L"
-1965266171,3," R B' L'"
142508307,3," R B' F2"
-446436070,3," R B' U2"
-1341844571,3," R B' R2"
911699639,3," R B' D2"
-735793722,3," R B' L2"
763209098,3," R F2 R"
-692686285,3," R F2 R'"
1543686983,3," R F2 L"
-21434329,3," R F2 L'"
-208805818,3," R F2 U2"
2103827716,3," R F2 R2"
-1504447797,3," R F2 D2"
560968108,3," R F2 L2"
-6146196,3," R F2 B2"
-1528412776,3," R U2 F"
-59726194,3," R U2 F'"
78351695,3," R U2 R"
1069543113,3," R U2 R'"
-592404491,3," R U2 L"
-1529416760,3," R U2 L'"
1031071440,3," R U2 B"
535489529,3," R U2 B'"
-410938241,3," R U2 F2"
-662892404,3," R U2 R2"
-1920756056,3," R U2 D2"
-636261921,3," R U2 L2"
1623576469,3," R U2 B2"
-1162433429,3," R D2 F"
572942596,3," R D2 F'"
-1919696292,3," R D2 R"
38020603,3," R D2 R'"
1446252762,3," R D2 L"
-987086440,3," R D2 L'"
-1772853345,3," R D2 B"
-1060587754,3," R D2 B'"
393276052,3," R D2 F2"
-681955384,3," R D2 R2"
-727759570,3," R D2 L2"
-1521000886,3," R D2 B2"
-513658595,3," R L2 F"
986290759,3," R L2 F'"
1649767018,3," R L2 B"
-652921358,3," R L2 B'"
363572348,3," R L2 F2"
1372165827,3," R L2 U2"
-2019501030,3," R L2 D2"
-1621301358,3," R L2 B2"
179378082,3," R B2 R"
-1020985260,3," R B2 R'"
-1155393519,3," R B2 L"
711782539,3," R B2 L'"
1756767964,3," R B2 U2"
-2030106646,3," R B2 R2"
134994789,3," R B2 D2"
